epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
166,1588.55,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000379431,0.000379431,0.000379431
167,1597.08,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000376683,0.000376683,0.000376683
168,1605.31,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000373934,0.000373934,0.000373934
169,1613.88,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000371185,0.000371185,0.000371185
170,1622.37,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000368436,0.000368436,0.000368436
171,1630.98,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000365687,0.000365687,0.000365687
172,1639.5,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000362938,0.000362938,0.000362938
173,1647.75,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000360189,0.000360189,0.000360189
174,1656.66,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.00035744,0.00035744,0.00035744
175,1664.94,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000354691,0.000354691,0.000354691
176,1673.67,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000351942,0.000351942,0.000351942
177,1681.74,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000349194,0.000349194,0.000349194
178,1690,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000346445,0.000346445,0.000346445
179,1698.12,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000343696,0.000343696,0.000343696
180,1706.71,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000340947,0.000340947,0.000340947
181,1714.99,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000338198,0.000338198,0.000338198
182,1725.02,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000335449,0.000335449,0.000335449
