epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,1701.99,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000588348,0.000588348,0.000588348
91,1721.59,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000585599,0.000585599,0.000585599
92,1739.87,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.00058285,0.00058285,0.00058285
93,1757.91,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000580101,0.000580101,0.000580101
94,1776.45,1.38042,20.8323,0.01214,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000577352,0.000577352,0.000577352
95,1795.11,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000574603,0.000574603,0.000574603
96,1815.95,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000571854,0.000571854,0.000571854
97,1837.53,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000569106,0.000569106,0.000569106
98,1859.13,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000566357,0.000566357,0.000566357
99,1877.53,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000563608,0.000563608,0.000563608
100,1895.85,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000560859,0.000560859,0.000560859
101,1914.69,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.00055811,0.00055811,0.00055811
102,1933.16,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000555361,0.000555361,0.000555361
103,1952.87,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000552612,0.000552612,0.000552612
104,1972.37,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000549863,0.000549863,0.000549863
105,1990.91,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000547114,0.000547114,0.000547114
106,2010.75,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000544365,0.000544365,0.000544365
107,2029.51,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000541617,0.000541617,0.000541617
108,2048.95,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000538868,0.000538868,0.000538868
109,2067.21,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000536119,0.000536119,0.000536119
110,2085.99,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.00053337,0.00053337,0.00053337
111,2104.51,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000530621,0.000530621,0.000530621
112,2123.07,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000527872,0.000527872,0.000527872
113,2141.71,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000525123,0.000525123,0.000525123
114,2160.71,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000522374,0.000522374,0.000522374
115,2179.38,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000519625,0.000519625,0.000519625
116,2197.72,1.39107,18.1562,0.01137,0.53538,0.34375,0.50179,0.26804,1.45929,20.7146,0.01335,0.000516877,0.000516877,0.000516877
